"group","interval","VPNr","AutoFahrt","DatumFahrt","DauerFahrt","L2AnteilFahrt","KmVorFahrt","TiA_overall","TiA_RC","TiA_UP","TiA_F","TiA_IoD","TiA_PtT","TiA_TiA","CTAM_PE","CTAM_EE","CTAM_ATT","CTAM_FC","CTAM_ITU","CTAM_PS","System_sum","NDRTs.NDRT1.","NDRTs.NDRT2.","NDRTs.NDRT3.","NDRTs.NDRT4.","NDRTs.NDRT5.","NDRTs.NDRT6.","NDRTs.NDRT7.","NDRTs.NDRT8.","SubjUeberwachguete.1.","SubjEinflussSetting","L2PrivNutzung","L2Komponenten.Laengs.","L2Komponenten.Quer.","L2Komponenten.Hoff.","Ranking","Vertrauen.TiA1.","Vertrauen.TiA2.","Vertrauen.TiA3.","Vertrauen.TiA4.","Vertrauen.TiA5.","Vertrauen.TiA6.","Vertrauen.TiA7.","Vertrauen.TiA8.","Vertrauen.TiA9.","Vertrauen.TiA10.","Vertrauen.TiA11.","Vertrauen.TiA12.","Vertrauen.TiA13.","Vertrauen.TiA14.","Vertrauen.TiA15.","Vertrauen.TiA16.","Vertrauen.TiA17.","Vertrauen.TiA18.","Vertrauen.TiA19.","Akzeptanz.PE1.","Akzeptanz.PE3.","Akzeptanz.PE4.","Akzeptanz.EE1.","Akzeptanz.EE2.","Akzeptanz.EE3.","Akzeptanz.EE4.","Akzeptanz.ATT1.","Akzeptanz.ATT2.","Akzeptanz.ATT3.","Akzeptanz.ATT4.","Akzeptanz.FC1.","Akzeptanz.FC2.","Akzeptanz.FC3.","Akzeptanz.ITU1.","Akzeptanz.ITU2.","Akzeptanz.ITU3.","Akzeptanz.PS1.","Akzeptanz.PS2.","Akzeptanz.PS3.","Akzeptanz.PS4.","Akzeptanz.PS5.","Akzeptanz.PS6.","System01","System02","System03","System04","System05","System06","System07","System08","System09","System10","System11","System12","System13","System14","System15","System16","System_u_01","System_u_02","System_u_03","System_u_04","System_u_05","System_u_06","System_u_07","System_u_08","System_u_09","System_u_10","System_u_11","System_u_12","System_u_13","System_u_14","System_u_15","System_u_16","Systemverstaendnis.1.","Systemverstaendnis.2.","Systemverstaendnis.3.","Systemverstaendnis.4.","Systemverstaendnis.5.","Systemverstaendnis.6.","Systemverstaendnis.7.","Systemverstaendnis.8.","Systemverstaendnis.9.","Systemverstaendnis.10.","Systemverstaendnis.11.","Systemverstaendnis.12.","Systemverstaendnis.13.","Systemverstaendnis.14.","Systemverstaendnis.15.","Systemverstaendnis.16.","MatrixNDRTsFreitext.0_SQ001.","MatrixNDRTsFreitext.1_SQ001.","MatrixNDRTsFreitext.2_SQ001.","MatrixNDRTsFreitext.3_SQ001.","MatrixNDRTsFreitext.4_SQ001.","MatrixNDRTsFreitext.5_SQ001.","SubjEinflussSettKomm","Kommentare","SonstKommentare","AOnVP","AOnFzg","AOffVP","AOffFzg","BOffVP","BOffFzg","VLProtSonst","Trigger","FahrerTrans","SystemTrans","DMS","HMI","Systemverhalten","L2BewertungKomm","Sonstiges","Studie"
"A","A_on_fc",7,"On_VW","2022-03-21 00:00:00",45,45,40,3.8947368421052633,3.8333333333333335,4.5,2.5,5,3,4.5,6,7,5.5,6,7,5.333333333333333,0.9375,0,0,1,1,3,0,2,0,6,1,NA,NA,NA,NA,NA,5,4,3,5,2,4,4,5,5,4,5,4,4,4,2,5,2,3,4,7,4,7,7,7,7,7,7,4,4,7,7,7,4,7,7,7,7,3,5,5,6,6,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,"",NA,NA,"","","","","Das System war generell sehr zuverlässig. Einmal behauptete es Höchstgeschwindigkeit 60, was falsch war -> Eingriff. Abstand und Tempomat sehr zuverlässig. Für ein blindes Vertrauen braucht es sicher noch ein paar 100 km.","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","A_on_fam",7,"On_VW","2022-03-25 00:00:00",45,45,250,4.105263157894737,4.833333333333333,4.75,1,4.5,3,5,5.666666666666667,6.75,5.5,5.666666666666667,7,5.666666666666667,1,0,0,1,2,2,0,2,0,6,1,3,4,3,NA,NA,5,5,1,5,2,5,4,4,5,5,5,4,5,5,4,5,1,3,5,7,4,6,6,7,7,7,7,4,5,6,6,7,4,7,7,7,6,3,5,6,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,"",NA,NA,"","","","","Der Übergang in die Nicht-System-Phase (z.B. Abfahren von der Autobahn, Bremsen) ist etwas kritisch, ich erwarte automatisch, dass der Abstandsassistent weiterhin die geschwindigkeit regelt, was er natürlich nicht tut.","","","","","","","","","Tempolimit falsch oder korrekt erkannt
Auto hätte rechts überholt
","Auto hätte rechts überholt
Auto bremst aus unbekannten Gründen auf 60km/h (nicht durch Verkehrszeichenerkennung zu begründen)
wenn es ""komplex"" wurde (z.B. Wechsel Autobahn)
insgesamt selten","keine Aufforderungen","Hände nicht länger weggenommen
keine Fehlwarnungen","nur drei Tasten benutzt: Einschalten, Geschwindigkeit hoch/runter
Abstand nicht verändert, sondern nur über Geschwindigkeit -> vollkommen ausreichend","System gut übersteuerbar aber wahrnehmbar
grundsätzlich sehr zuverlässig
Querführung 1x irritiert durch Reflexion in Fahrbahn-Naht (Fehlerkennung) -> Gegenlenken des VPs","Bereitschaft Aufpreis für L2 zu zahlen fraglich
Insgesamt als sehr angenehm empfunden
Querführung kaum im Vordergrund gestanden","",""
"A","A_on_fc",8,"On_BMW","2022-03-21 00:00:00",60,60,50,3.263157894736842,3.5,4,1,3,3.6666666666666665,3,5.666666666666667,6.25,5.5,6,6,5.166666666666667,1,3,3,5,2,3,3,5,3,5,1,NA,NA,NA,NA,NA,4,5,1,3,3,4,4,3,3,3,4,4,4,3,2,3,1,4,4,6,5,6,6,5,7,7,6,6,5,5,6,6,6,6,6,6,6,4,5,6,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,"",NA,NA,"","","","","Beim L2 System vom BMW iX werden manchmal kurzfristig von vorne einscherende Autos nicht erkannt -> Eingreifen des Fahrers erforderlich.
Weiterhin wird manchmal beim angegebenen Spurwechsel zum Überholen des vorausfahrenden Fahrzeugs nicht auf die Geschwindigkeitsbegrenzung beschleunigt. Dies ist auffällig, wenn bei einer 3 spurigen Autobahn von ganz rechts auf die mittlere Spur gewechselt wird und zudem auf der linken Spur ein Fahrzeug nebenherfährt.","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","A_on_fam",8,"On_BMW","2022-03-27 00:00:00",50,45,320,3.526315789473684,3.6666666666666665,4.25,1,4,3.3333333333333335,4,5,5.5,5.5,5,4,4.5,1,3,3,4,4,4,2,4,4,5,1,3,4,3,NA,NA,5,5,1,4,2,4,4,4,4,3,4,4,4,4,2,4,1,4,4,6,4,5,4,6,6,6,6,4,6,6,6,6,3,4,4,4,5,4,4,5,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,"",NA,NA,"","","","","","","","","","","","","-","2. Fahrtblock: Baustelleneinfahrt (S-Kurve) --> Fahrzeug erkennt weisse Linien statt gelbe Markierungen und Fahrer musste eingreifen durch gegenlenken um Spur zu halten; Autobahnaufhart nach Kreuz dicker weißer Balken links ---> Auto kommt von links und bremst ab obwohl vorne frei, Auto wollte nicht rechts überholen obwohl durchgezogene Linie --> Proband beschleunigt selber","meistens Bremse um zu deaktivieren; bei knappen Einscherern eingreifen durch selber bremsen; ","Wechsel immer klar; ","Warnungen für H-Off immer verstanden; 3. Warnstufe etwas zu hart und übertrieben; Umsetzung der Warnungen passt, aber haptisches Feedback im Sitz wäre noch gut, bei 2. stufe visuell noch salienter","Bedienung per Tasten sehr gut, Anzeige sehr gut und ausreichend, alles verständlich, Icons und Farben alles gut; Systemzustand immer bewusst","bei Spurwechseln könnte bei Wechseln direkt beschleunigen; ist gut wenn das System selber Spurwechsel macht und verlässt sich schnell und gut darauf; Längs udn Querführung gut, Einscherer klappen meistens gut, selten aber auch Probleme und Eingreifen notwendig","ACC und Spurführung beides gut, allerdings wenn man sich entscheiden müsste, dann ACC","-",""
"A","A_on_fc",9,"On_Porsche","2022-03-22 00:00:00",100,100,50,3.888888888888889,4,4.75,1,5,4,4,3,5.75,2.5,4.333333333333333,2,4.5,1,0,1,3,3,3,0,2,0,5,1,NA,NA,NA,NA,NA,4,5,1,5,5,4,5,NA,4,4,4,4,4,4,4,5,1,3,4,4,2,3,5,5,7,6,4,1,3,2,2,7,4,2,2,2,7,5,3,5,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,"",NA,NA,"","","","","- Das System stößt in Autobahnbaustellen an seine Grenzen
- Das System kann die Aufteilung von einer in 2 Fahrspuren nicht problemlos meistern
- Das System hat einmal ein an einer Ampel stehendes Fahrzeug sehr spät erkannt - Autobahnabfahrt, auslaufend, ggf. aufgrund von < 60 km/h? (habe manuell eingegriffen)
- Das System wirkt ""unrund"" im Hinblick auf Bodenwellen bzw. Fahrbahnunebenheiten bei Autobahnkurven","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","A_on_fam",9,"On_Porsche","2022-03-24 00:00:00",70,70,250,3.736842105263158,3.6666666666666665,4.5,2,4,3.6666666666666665,4,3.6666666666666665,6.5,3.25,5,2.3333333333333335,4.666666666666667,1,1,1,3,2,1,0,3,0,2,1,4,4,1,NA,NA,4,5,2,4,5,4,4,4,4,4,5,3,4,4,2,4,2,3,4,5,2,4,6,6,7,7,4,2,3,4,5,6,4,3,2,2,7,6,3,5,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,"",NA,NA,"","","","","- Bei Straßenunebenheiten kann das System in Einzelfällen überfordert sein
- Einmal hat das System ein vorausfahrendes Auto erst sehr spät erkannt
- In mehreren Fällen schien das System bei Kurvenausgängen ein bisschen zu überlappen, so dass es einen leichten Schlenker nach Kurven macht
- Zum Teil erachte ich die Beschleunigung als ruckartig
- Größtenteils angenehme Verzögerung bzgl. einem langsamere vorausfahrenden Auto","- Meiner Meinung nach ist die Ablenkung mit Beifahrer bei Nutzung des Systems bedeutend höher, da man sich scheinbar nicht mehr so stark auf den Verkehr konzentrieren muss.
","","","","","","","-","Baustelle funktioniert nicht wenn gelb und weiß sehr nah beieinander; Baustellen leicht kritisch und man muss aufpassen; eine Fahrspur wird zu zwei und Auto beschleunigt stark obwohl tempolimit und spurfindung schwierig; Bodenwelle Lenkrad verrissen; ","handling sehr intuitiv und gut, einfache Bedienung für Fahrertransitionen, einmal gebremst weil zu spät gebremst","Systemdeaktivierung teilweise unverständlich und unerwartet weil Strecke kaum geändert; modus immer klar, aber nicht so salient; Ton wünschenswert bei erster Stufe","man bekommt iwann ein gefühl dafür wie man lenkrad halten muss damit keine warnung kommt, Warnung erst recht spät gesehen manchmal zum beispiel wenn es piept und rot wird","stärker abgelenkt wenn L2 aktiv und Reden mit Beifahrer als wenn manuell und Reden mit Beifahrer; Lenkstockhebel sehr gut bedienbar; ausbalancierende Infomenge, deutlicher farbwechsel des gesamten Kombis wenn L2 deaktiviert; Symbole alle passend","bremsen sehr gut wenn man auf Fahrzeug auffährt; nach Spurwechsel Beschleunigung zu ruckartig; Spurwechsel lieber manuell durchführen; überrascht, dass rollerfahrer erkannt wurde und einscherer auch gut gemeistert; Spurführung gut aber bei Unebenheiten Schlangenlinien","fährt lieber manuell, Tempomat sehr hilfreich; PID--> antizipiert Tempolimit und bremsts ehr früh wo andere Verkehrsteinhemer wsl. nicht mit rechnen","-",""
"A","A_on_fc",10,"On_Ford","2022-03-29 00:00:00",55,50,95,3.789473684210526,3.8333333333333335,4,4,4.5,2.6666666666666665,4,3,6,2.5,3.6666666666666665,3.6666666666666665,4,0.8125,0,0,4,3,3,0,4,3,6,0,NA,NA,NA,NA,NA,4,5,5,4,1,4,4,5,4,5,3,3,3,4,3,4,3,4,4,4,1,4,4,7,7,6,4,1,1,4,3,4,4,3,4,4,7,1,7,4,4,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,2,0,1,1,0,2,"",NA,NA,"","","","Es war eine gewisse Anspannung da, das System fährt meiner Meinung nach nicht vorausschauend, das heißt es fährt mit der eingestellten Geschwindigkeit und Abstand auf das vordere Fahrzeug auf und bremst dann abrupt ab, das kostet Nerven","Hatte am Anfang Probleme, das System zu aktivieren, lag aber an mir. Nach Telefonat mit ihnen kam ich zurecht","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","A_on_fam",10,"On_Ford","2022-03-31 00:00:00",59,55,99,4,4,4.5,4,5,2.6666666666666665,4,5.333333333333333,6.5,3.5,5,2.6666666666666665,5.166666666666667,0.9375,0,0,3,3,3,0,3,3,6,1,3,3,2,NA,NA,5,5,4,5,2,4,4,5,4,4,5,3,4,4,3,4,4,3,4,7,4,5,5,7,7,7,5,2,2,5,5,6,4,4,2,2,7,7,7,4,5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,2,1,1,1,0,1,"",NA,NA,"","","","","liest Geschwindigkeitsbegrenzungen neben der Autobahn und bremst dann ab, finde ich gefährlich. in Eching, wo die Stuttgarter Autobahn abzweigt liest er Richtung München 80 und bremst ab, darf nicht sein","","","","","","","","","-","alles verständlich; man gewöhnt sich mit der Zeit--> vertrauen steigt--> steigt auch die Bewertung","kam nicht vor","keine Warnung","alles verständlich; Anzeige gut und ausreichende Menge; ","gefährlich das das Fahrzeug Abbiegespur Geschwindigkeit übernimmt obwohl auf eigener unbegrenzt ist; Beschleunigung langsam (vor allem bei Spurwechseln recht unnatürlich), abbremsen jedoch sehr hart (aber man gewöhnt sich); Spurführung gut; Ausscherer gut erkannt und reagiert; eigenes Fahrverhalten angepasst an Systemverhalten; manuell Spurwechsel ausführen; Autobahnabfahrt und Kreuz sollte Auto können;","weil ich sowieso lenken muss; ACC hilfreicher","-",""
"A","A_on_fc",11,"On_Porsche","2022-03-28 00:00:00",180,100,35,3.5,3.6,4.25,1,4.5,3,4,4,5.25,4,5,3.6666666666666665,4.666666666666667,1,1,1,3,3,2,1,3,1,6,1,NA,NA,NA,NA,NA,4,5,1,4,3,4,4,5,4,4,4,3,NA,4,2,4,1,3,4,6,2,4,5,5,5,6,5,3,4,4,5,6,4,4,4,3,6,3,4,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,"",NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","A_on_fam",11,"On_Porsche","2022-04-01 00:00:00",300,100,5,3.5789473684210527,3.6666666666666665,4.25,1.5,5,2.6666666666666665,4,4.333333333333333,7,4.25,6.666666666666667,4,5.833333333333333,1,0,0,1,2,0,0,0,0,6,1,4,3,1,NA,NA,4,5,2,5,2,4,4,5,4,4,4,3,4,4,2,4,1,3,4,5,4,4,7,7,7,7,5,4,4,4,6,7,7,4,4,4,7,4,6,6,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,"",NA,NA,"","","","","Datenaufzeichnung nach Tanken erst nicht aktiv","Sehr interessante Studie, vielen Dank für die Teilnahmemöglichkeit.","","","","","","","1x im Stand by Hände weg genommen
nach Wenden: VP schaltet L2 aus anstatt zu reaktivieren","keine Ergänzungen","hat am Anfang gebraucht, um zu verstehen wenn bei stand by ob Hebel nach vorne oder nach oben die alte Greschwindigkeit wieder übernimmt -> sonst intuitiv
hat nie ausgeschaltet: immer nur mit Bremse in stand by","1x Inno Drive nicht verfügbar (keine Längs- und Querführung) -> VP hat System aus und nach einiger Zeit wieder angeschaltet -> ging dann wieder
Querführung bricht bei starkem Regen ab","System gut
Hat Zeitabstand nicht herausfinden können ab dem das System warnt
Findet Momentenerkennung gut, dass die Hände nicht einfach nur auf dem Lenkrad liegen, sondern, dass man aufgefordert wird auch wirklich zu lenken","Hebel: war für ihn intuitiv, wie andere Tempomaten auch; man konnte nicht viel falsch machen
Anzeigen gut und verständlich; nicht zu klein; gut dass wenn im stand by dann grau; wüsste nicht was man besser machen könnte","Spurführung ist gut
Bei Spurwechsel beschleunigt sehr spät beim Überholvorgang
System gut vorhersehbar","Bei höheren Geschwindigkeiten (ab 150) würde das Vertrauen in das System fehlen (aber nicht ausprobiert)
Bei Begrenzungen unter 130 würde VP das System gerne nutzen
Eher nein, da man Hände eh am Lenkrad haben muss und dass man immer Lenkmoment geben muss für DMS","wünscht sich ein kapazitives Lenkrad",""
"A","A_on_fc",12,"On_BMW","2022-03-28 00:00:00",65,65,40,3.6315789473684212,3.3333333333333335,3.25,2.5,5,4.333333333333333,4,5.666666666666667,6.75,5.75,6.666666666666667,7,5.166666666666667,1,2,0,5,4,0,1,5,2,6,0,NA,NA,NA,NA,NA,4,2,3,5,4,3,4,5,4,5,3,5,2,4,3,4,2,4,3,7,4,6,6,7,7,7,7,4,6,6,6,7,7,7,7,7,7,2,7,6,4,5,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,0,0,1,1,0,0,0,2,1,1,1,0,2,"",NA,NA,"","","","Hätte z.b. nach Nachrichten geschaut und in Spotify eine andere Playlist ausgewählt","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","A_on_fam",12,"On_BMW","2022-03-31 00:00:00",65,65,220,3.789473684210526,3.3333333333333335,4,2.5,5,4.666666666666667,3.5,4.666666666666667,7,4.5,6.666666666666667,6.333333333333333,4.333333333333333,1,3,0,5,4,1,1,5,1,6,0,4,4,2,NA,NA,3,4,3,5,5,4,4,5,4,5,4,5,2,3,2,4,2,4,4,6,2,6,7,7,7,7,6,4,4,4,6,7,7,6,6,7,7,1,3,7,4,4,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,0,0,1,1,0,0,0,0,1,1,1,0,2,"",NA,NA,"","","","Z.b. playlist in Spotify am Handy gewechselt","","","","","","","","","-","Baustelle: Fahrzeug wollte weißen Linien folgen--> Spurwechsel (hin und her pendeln); Tempolimit von Abbiegespur übernommen obwohl dort nicht gefahren und dann Bremsung auf 60 obwohl freie fahrt war","-","kam nicht vor","manchmal waren Hände leicht dran und System hat selten mal gewarnt; Warnung immer eindeutig","Bedienung selbsterklärend und einfach; Anzeige Infomenge ausreichend und gut, auch alles verständlich; Fahrstreifen sieht man nur als gerade linie und nicht die fahrstreifen an sich --> vielleicht hilfreich bei Baustellen anzuzeigen um zu checken ob er die weißen oder gelben linien nimmt; eher HUD als Kombi genutzt, Info bei HUD genau passend","Längs und Querführung gut, aus Baustelle heraus könnte schneller Gas geben; Auto bremst manchmal shcon ab obwohl auto noch wiet weg ist --> unnatürlich","Querführung in Spur angenehm; H-On nach langer Zeit unangenehm da Schulter weh tut; Spurwechsel unnatürlich da er nur sehr große lücken nimmt wo jeder mensch sofort wechselt; Längsführung hilfreicher als lenken","-",""
"A","A_on_fc",13,"On_VW","2022-04-05 00:00:00",120,100,2,3.5294117647058822,3.3333333333333335,4.5,2,NA,3.3333333333333335,4,4,6.5,5.25,4.666666666666667,7,5.833333333333333,1,0,0,4,4,1,0,4,1,2,1,NA,NA,NA,NA,NA,4,5,2,NA,4,4,5,NA,4,5,4,3,2,4,1,4,2,3,4,6,2,4,5,7,7,7,7,2,6,6,4,6,4,7,7,7,6,6,6,5,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,"",NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","A_on_fam",13,"On_VW","2022-04-07 00:00:00",80,75,250,3.2941176470588234,3,4,2,NA,3.6666666666666665,3.5,4,6.75,5,5,6,5.166666666666667,1,0,0,3,2,1,0,4,1,5,0,3,4,3,NA,NA,3,5,2,NA,4,4,4,NA,3,4,4,4,3,4,1,3,2,3,3,5,3,4,6,7,7,7,6,4,5,5,4,7,4,6,6,6,6,4,5,5,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,"",NA,NA,"","","","In manchen Situationen hätte ich nicht die Geschwindigkeitsbegrenzung am Lenkstockhebel angepasst sondern manuell übersteuert.","","","","","","","","","stark bewölkt, regnerisch, Straßen sind nass; Licht relativ dunkel","Stau: dichter Verkehr --> einscherendes Fahrzeug 2x nicht erkannt und Proband musste drücken; einmal Hände dran aber Warnung kam (False Alarm?)","keine Anmerkungen; Vertrauen war am Anfang sehr hoch und hat dann abgenommen wegen Situationen beim Stau ","kam nicht vor","Warnung sofort verstanden und passt so; kam nur 1x vor","Bedienung einwandfrei und verständlich; ausreichend Infomenge und alles gut","Nebenspur Geschwindigekitbegrenzung übernommen was gefährlich ist; selten mal Fehler bei Geschwindigkeitskontrolle; Spurführung nicht sooo gut und manchmal herumgeeiert, gut dass wenn Proband dagegenlenkt dass das System nicht ausgeht; Spurwechsel automatisch vom system wäre cool aber muss nicht zwingend sein (hilfreich)","ACC hilfreicher; H-Off wäre komfortabler","-",""
"A","A_on_fc",14,"On_Porsche","2022-04-04 00:00:00",220,100,50,3.5789473684210527,3.5,4,2,5,3,4,5,7,3.25,5,7,3,0.9375,1,0,2,3,0,0,0,0,6,1,NA,NA,NA,NA,NA,4,5,2,5,1,4,2,5,4,4,5,4,3,4,2,4,2,4,4,7,4,4,7,7,7,7,4,1,4,4,1,7,7,7,7,7,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,"",NA,NA,"","","","","Es war eine interessante Fahrt mit einigen korrigierenden Eingriffen. Hat Spaß gemacht. :-)","Gute Organisation!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","A_on_fam",14,"On_Porsche","2022-04-05 00:00:00",240,100,30,3.6842105263157894,3.6666666666666665,3.75,3,5,3,4,3,7,5.5,5,7,2,1,0,0,2,3,0,0,0,0,5,1,1,0,0,NA,NA,4,5,2,5,1,4,2,5,4,4,4,4,4,4,2,4,4,4,4,4,1,4,7,7,7,7,4,4,7,7,1,7,7,7,7,7,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,"",NA,NA,"","","","","Die Kameras können schlecht Doppelmarkierungen (gelb / weiß) erkennen, wenn diese dicht nebeneinander auf der Fahrbahn aufgebracht sind. Schwache gelbe Markierungen werden teilweise nicht erkannt.","","","","","","","","unklar ","nicht gedrückt ","nein ","immer situationsabhängig, wenn man gestresst ist könnte man vielleicht auch mal überreagieren","Erst war es ja leise, dann kam Ton. Zu häufig gewarnt. ","Wenn man am Fahren ist und der erkennt Geschwindigkeitsbegrenzungen, dann gibt es da wohl 2 Meldungen, ein mal mit blauem und ein mal mit rotem Schild. Die stimmen teilweise gar nicht. Hat man nicht imemr Grund erkannt und man selbst und andere mussten stark bremsen","Wenn Fahrzeug Geschwindigkeiten erkennt, bremst er sehr abrupt. Bei Folgen von Verkehr eher gut
erkennt gelbe Streifen schlecht und kommt nicht gut damit klar, wenn 
verliert teilweise Spuren und hält dann nicht mehr. 
2x hat er gesagt ich soll in Mtite von spur fahren, bin ich aber schon.
Dachte er schaut auch ob jemand anders nah an SPur ranfährt, tut er aber nicht","Nutzen muss man natürlich auf Fahrt betrachten. Wenn ich in Urlaub fahre mit ganz entspannter Reise ja. Aber nicht im Alltag. ","Nein",""
"A","A_on_fc",15,"On_BMW","2022-04-04 00:00:00",50,48,30,3.9473684210526314,4.333333333333333,5,1,3,4,4.5,6.333333333333333,7,6.75,7,7,6.833333333333333,0.9375,0,0,3,2,1,0,2,1,6,1,NA,NA,NA,NA,NA,5,5,1,3,4,5,5,3,5,4,5,4,4,4,4,5,1,4,4,7,6,6,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,6,7,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,2,1,1,1,0,1,"",NA,NA,"","","","","Bei Fahrbahntrennstreifen funktioniert das System im Spurwechsel nicht zuverlässig, obwohl die weiße Linie klar sichtbar war
Der automatische Spurwechsel ist gewöhnungsbedüftig, da bei Erreichen der Abstandsgrenze zum Vorfahrzeug trotz bereits gesetztem Blinker das Fahrzeug beim Spurwechsel die Geschwindigkeit reduziert, das ist in der Realität unsicher
Das Fahrzeug hat einmal auf einer 4 spurigen Autobahn versucht, ganz rechts zu überholen (Spur1), während auf der dritten Spur ein langsameres Fahrzeug fuhr.","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
